county,fair,year,apple_type,apple_totals
Hancock ,N. Penobscot Grange,1914,Hightop Sweet,5
Hancock ,N. Penobscot Grange,1914,King Tompkins,5
Hancock ,N. Penobscot Grange,1914,Sweet Bough,5
Hancock ,N. Penobscot Grange,1914,Yellow Transparent,5
Hancock ,N. Penobscot Grange,1915,Bellflower,7
Hancock ,N. Penobscot Grange,1915,Canada Russet,7
Hancock ,N. Penobscot Grange,1915,Duchess,7
Hancock ,N. Penobscot Grange,1915,Hightop Sweet,7
Hancock ,N. Penobscot Grange,1915,King Pippin,7
Hancock ,N. Penobscot Grange,1915,Northern Spy,7
Hancock ,N. Penobscot Grange,1915,Wolf River,7
Hancock ,N. Blue Hill Grange,1892,Baldwin,13
Hancock ,N. Blue Hill Grange,1892,Bellflower,13
Hancock ,N. Blue Hill Grange,1892,Blue Pearmain,13
Hancock ,N. Blue Hill Grange,1892,Duchess of Oldenburg,13
Hancock ,N. Blue Hill Grange,1892,Hartford Sweet,13
Hancock ,N. Blue Hill Grange,1892,Lost Tally,13
Hancock ,N. Blue Hill Grange,1892,Porter,13
Hancock ,N. Blue Hill Grange,1892,Rhode Island Greening,13
Hancock ,N. Blue Hill Grange,1892,Roxbury Russet,13
Hancock ,N. Blue Hill Grange,1892,Strawberry,13
Hancock ,N. Blue Hill Grange,1892,Tolman Sweet,13
Hancock ,N. Blue Hill Grange,1892,Wallbridge,13
Hancock ,N. Blue Hill Grange,1892,Wealthy,13
Hancock ,N. Blue Hill Grange,1907,Blue Pearmain,23
Hancock ,N. Blue Hill Grange,1907,Canada Red,23
Hancock ,N. Blue Hill Grange,1907,Cat head,23
Hancock ,N. Blue Hill Grange,1907,Duchess of Oldenburg,23
Hancock ,N. Blue Hill Grange,1907,Finch Tree,23
Hancock ,N. Blue Hill Grange,1907,Golden Russet,23
Hancock ,N. Blue Hill Grange,1907,Gravenstein,23
Hancock ,N. Blue Hill Grange,1907,King Tompkins,23
Hancock ,N. Blue Hill Grange,1907,Maith Stripe,23
Hancock ,N. Blue Hill Grange,1907,Mann,23
Hancock ,N. Blue Hill Grange,1907,Martha Crab,23
Hancock ,N. Blue Hill Grange,1907,McIntosh Red,23
Hancock ,N. Blue Hill Grange,1907,Pewakee,23
Hancock ,N. Blue Hill Grange,1907,Porter,23
Hancock ,N. Blue Hill Grange,1907,Red Astrachan,23
Hancock ,N. Blue Hill Grange,1907,Snow,23
Hancock ,N. Blue Hill Grange,1907,Strawberry,23
Hancock ,N. Blue Hill Grange,1907,Tolman Sweet,23
Hancock ,N. Blue Hill Grange,1907,Twenty-Ounce,23
Hancock ,N. Blue Hill Grange,1907,Wallbridge,23
Hancock ,N. Blue Hill Grange,1907,Wealthy,23
Hancock ,N. Blue Hill Grange,1907,Wolf River,23
Hancock ,N. Blue Hill Grange,1907,Yellow Transparent Crab,23
Hancock ,Hancock Grange,1914,(Pear) Bartlett,22
Hancock ,Hancock Grange,1914,Alexandria,22
Hancock ,Hancock Grange,1914,Baldwin,22
Hancock ,Hancock Grange,1914,Duchess,22
Hancock ,Hancock Grange,1914,Fameuse,22
Hancock ,Hancock Grange,1914,Gideon,22
Hancock ,Hancock Grange,1914,Gravenstein,22
Hancock ,Hancock Grange,1914,King,22
Hancock ,Hancock Grange,1914,Northern Spy,22
Hancock ,Hancock Grange,1914,Opalescent,22
Hancock ,Hancock Grange,1914,Pewaukee,22
Hancock ,Hancock Grange,1914,Red Astrachan,22
Hancock ,Hancock Grange,1914,Red Bitzheimer,22
Hancock ,Hancock Grange,1914,Rhode Island Greening,22
Hancock ,Hancock Grange,1914,Russet,22
Hancock ,Hancock Grange,1914,Stark,22
Hancock ,Hancock Grange,1914,Strawberry,22
Hancock ,Hancock Grange,1914,Sweet Russet,22
Hancock ,Hancock Grange,1914,Tolman Sweet,22
Hancock ,Hancock Grange,1914,Wealthy,22
Hancock ,Hancock Grange,1914,Wolf River,22
Hancock ,Hancock Grange,1914,Yellow Bellflower,22
Hancock ,Hancock Grange,1915,(Pear) Bartlett,27
Hancock ,Hancock Grange,1915,(Pear) Clapps Favorite,27
Hancock ,Hancock Grange,1915,(Pear) Sickle,27
Hancock ,Hancock Grange,1915,Alexandria,27
Hancock ,Hancock Grange,1915,Baldwin,27
Hancock ,Hancock Grange,1915,Bismark,27
Hancock ,Hancock Grange,1915,Duchess,27
Hancock ,Hancock Grange,1915,Fameuse,27
Hancock ,Hancock Grange,1915,Gravenstein,27
Hancock ,Hancock Grange,1915,Hubbardstone,27
Hancock ,Hancock Grange,1915,King,27
Hancock ,Hancock Grange,1915,McIntosh Red,27
Hancock ,Hancock Grange,1915,New York,27
Hancock ,Hancock Grange,1915,Northern,27
Hancock ,Hancock Grange,1915,Northern Spy,27
Hancock ,Hancock Grange,1915,Opalescent,27
Hancock ,Hancock Grange,1915,Pewaukee,27
Hancock ,Hancock Grange,1915,Red Astrachan,27
Hancock ,Hancock Grange,1915,Red Bitzheimer,27
Hancock ,Hancock Grange,1915,Russet,27
Hancock ,Hancock Grange,1915,Stark,27
Hancock ,Hancock Grange,1915,Strawberry,27
Hancock ,Hancock Grange,1915,Sweet Russet,27
Hancock ,Hancock Grange,1915,Tolman Sweet,27
Hancock ,Hancock Grange,1915,Wealthy,27
Hancock ,Hancock Grange,1915,Wolf River,27
Hancock ,Hancock Grange,1915,Yellow Bellflower,27
Hancock ,W. Ellsworth Grange,1910,Alexander,6
Hancock ,W. Ellsworth Grange,1910,Ben Davis,6
Hancock ,W. Ellsworth Grange,1910,Nodhead,6
Hancock ,W. Ellsworth Grange,1910,Winter Baldwin,6
Hancock ,W. Ellsworth Grange,1910,Winter Russet,6
Hancock ,W. Ellsworth Grange,1910,Wolf River,6
Hancock ,Hancock Ag. Soc. Fair,1858,Baldwin,3
Hancock ,Hancock Ag. Soc. Fair,1858,Buffalo Sweeting,3
Hancock ,Hancock Ag. Soc. Fair,1858,Porter,3
Hancock ,Hancock Ag. Soc. Fair,1869,Fall Gravenstein,14
Hancock ,Hancock Ag. Soc. Fair,1869,Genitin,14
Hancock ,Hancock Ag. Soc. Fair,1869,Golden Ball,14
Hancock ,Hancock Ag. Soc. Fair,1869,Golden Russet,14
Hancock ,Hancock Ag. Soc. Fair,1869,Harvest,14
Hancock ,Hancock Ag. Soc. Fair,1869,Orange Sweet,14
Hancock ,Hancock Ag. Soc. Fair,1869,Peach Blow,14
Hancock ,Hancock Ag. Soc. Fair,1869,Pie Apple Gravenstein,14
Hancock ,Hancock Ag. Soc. Fair,1869,Porter,14
Hancock ,Hancock Ag. Soc. Fair,1869,Queen's Pocket,14
Hancock ,Hancock Ag. Soc. Fair,1869,Red Stone Pippin,14
Hancock ,Hancock Ag. Soc. Fair,1869,Rhode Island Greening,14
Hancock ,Hancock Ag. Soc. Fair,1869,Sweet Bower,14
Hancock ,Hancock Ag. Soc. Fair,1869,Winter Gravenstein,14
Hancock ,Penobscot T. F.,1876,Baldwin,12
Hancock ,Penobscot T. F.,1876,Bell Flown,12
Hancock ,Penobscot T. F.,1876,Canada Reinett,12
Hancock ,Penobscot T. F.,1876,Dutchess of Oldenburg,12
Hancock ,Penobscot T. F.,1876,Golden Russet,12
Hancock ,Penobscot T. F.,1876,Ladies Blush,12
Hancock ,Penobscot T. F.,1876,Michigan Greening,12
Hancock ,Penobscot T. F.,1876,Porter,12
Hancock ,Penobscot T. F.,1876,Rhode Island Greening,12
Hancock ,Penobscot T. F.,1876,Roxbury Russett,12
Hancock ,Penobscot T. F.,1876,Winter Sweeting,12
Hancock ,Penobscot T. F.,1876,Winterport Greening,12
Hancock ,Penobscot T. F.,1877,Baldwin,16
Hancock ,Penobscot T. F.,1877,Canada Red,16
Hancock ,Penobscot T. F.,1877,Golden Pippin,16
Hancock ,Penobscot T. F.,1877,Gravenstein,16
Hancock ,Penobscot T. F.,1877,Ladies Blush,16
Hancock ,Penobscot T. F.,1877,Minister,16
Hancock ,Penobscot T. F.,1877,Naked Limb Greening,16
Hancock ,Penobscot T. F.,1877,Northern Spy,16
Hancock ,Penobscot T. F.,1877,Porter,16
Hancock ,Penobscot T. F.,1877,President,16
Hancock ,Penobscot T. F.,1877,Rhode Island Greening,16
Hancock ,Penobscot T. F.,1877,Roxbury Russett,16
Hancock ,Penobscot T. F.,1877,Strawberry,16
Hancock ,Penobscot T. F.,1877,Swaar,16
Hancock ,Penobscot T. F.,1877,Tallman Sweet,16
Hancock ,Penobscot T. F.,1877,Yellow Belleflower,16
Hancock ,Penobscot T. F.,1878,Baldwin,3
Hancock ,Penobscot T. F.,1878,Porter,3
Hancock ,Penobscot T. F.,1878,Yellow Belleflower,3
Hancock ,Penobscot T. F.,1879,Baldwin,15
Hancock ,Penobscot T. F.,1879,Bells Early,15
Hancock ,Penobscot T. F.,1879,Early Strawberry,15
Hancock ,Penobscot T. F.,1879,Golden Pippin,15
Hancock ,Penobscot T. F.,1879,Jenetin,15
Hancock ,Penobscot T. F.,1879,Martha Stripe,15
Hancock ,Penobscot T. F.,1879,Nodhead,15
Hancock ,Penobscot T. F.,1879,Northern Spy,15
Hancock ,Penobscot T. F.,1879,Porter,15
Hancock ,Penobscot T. F.,1879,President,15
Hancock ,Penobscot T. F.,1879,Red Astrachan,15
Hancock ,Penobscot T. F.,1879,Rhode Island Greening,15
Hancock ,Penobscot T. F.,1879,Russet,15
Hancock ,Penobscot T. F.,1879,Wagner,15
Hancock ,Penobscot T. F.,1879,Yellow Belleflower,15
Hancock ,Penobscot T. F.,1881,Baldwin,24
Hancock ,Penobscot T. F.,1881,Bells Early,24
Hancock ,Penobscot T. F.,1881,Ben Davis,24
Hancock ,Penobscot T. F.,1881,Dutchess of Oldenburg,24
Hancock ,Penobscot T. F.,1881,Early Harvest,24
Hancock ,Penobscot T. F.,1881,Golden Pippin,24
Hancock ,Penobscot T. F.,1881,Golden Sweet,24
Hancock ,Penobscot T. F.,1881,Gravenstein,24
Hancock ,Penobscot T. F.,1881,Hyslops Crab,24
Hancock ,Penobscot T. F.,1881,King of Thompkins Co.,24
Hancock ,Penobscot T. F.,1881,Montreal Beauty Crab,24
Hancock ,Penobscot T. F.,1881,N. Y. Greening,24
Hancock ,Penobscot T. F.,1881,Northern Spy,24
Hancock ,Penobscot T. F.,1881,Orange Sweet,24
Hancock ,Penobscot T. F.,1881,Page,24
Hancock ,Penobscot T. F.,1881,Porter,24
Hancock ,Penobscot T. F.,1881,Pound Apple,24
Hancock ,Penobscot T. F.,1881,President,24
Hancock ,Penobscot T. F.,1881,Red Astrachan,24
Hancock ,Penobscot T. F.,1881,Rhode Island Greening,24
Hancock ,Penobscot T. F.,1881,Ribstone Pippin,24
Hancock ,Penobscot T. F.,1881,Strawberry,24
Hancock ,Penobscot T. F.,1881,Striped Jenetin,24
Hancock ,Penobscot T. F.,1881,Transcendent Crab,24
Hancock ,Penobscot T. F.,1882,Baldwin,25
Hancock ,Penobscot T. F.,1882,Bells Early,25
Hancock ,Penobscot T. F.,1882,Canada Red,25
Hancock ,Penobscot T. F.,1882,Canada Reinsten,25
Hancock ,Penobscot T. F.,1882,Dutchess of Oldenburg,25
Hancock ,Penobscot T. F.,1882,Eagle,25
Hancock ,Penobscot T. F.,1882,Early Strawberry,25
Hancock ,Penobscot T. F.,1882,Fall Orange,25
Hancock ,Penobscot T. F.,1882,Golden Pippin,25
Hancock ,Penobscot T. F.,1882,Gravenstein,25
Hancock ,Penobscot T. F.,1882,Hoyt's Sweet,25
Hancock ,Penobscot T. F.,1882,Hubbardson's Nonsuch,25
Hancock ,Penobscot T. F.,1882,Ladies Blush,25
Hancock ,Penobscot T. F.,1882,Mammouth Pippen,25
Hancock ,Penobscot T. F.,1882,Mohawk,25
Hancock ,Penobscot T. F.,1882,Northern Spy,25
Hancock ,Penobscot T. F.,1882,Porter,25
Hancock ,Penobscot T. F.,1882,Pound Apple,25
Hancock ,Penobscot T. F.,1882,President,25
Hancock ,Penobscot T. F.,1882,Pumpkin Sweet,25
Hancock ,Penobscot T. F.,1882,Rhode Island Greening,25
Hancock ,Penobscot T. F.,1882,Ribstone Pippin,25
Hancock ,Penobscot T. F.,1882,Sweet Bough,25
Hancock ,Penobscot T. F.,1882,Tallman Sweet,25
Hancock ,Penobscot T. F.,1882,Yellow Belleflower,25
Hancock ,Penobscot T. F.,1883,Baldwin,18
Hancock ,Penobscot T. F.,1883,Blue Pearmain,18
Hancock ,Penobscot T. F.,1883,Dutchess of Oldenburg,18
Hancock ,Penobscot T. F.,1883,Eagle,18
Hancock ,Penobscot T. F.,1883,Early Harvest,18
Hancock ,Penobscot T. F.,1883,Garden Sweet,18
Hancock ,Penobscot T. F.,1883,Golden Pippin,18
Hancock ,Penobscot T. F.,1883,Gravenstein,18
Hancock ,Penobscot T. F.,1883,Jenetin,18
Hancock ,Penobscot T. F.,1883,Northern Spy,18
Hancock ,Penobscot T. F.,1883,Page,18
Hancock ,Penobscot T. F.,1883,Porter,18
Hancock ,Penobscot T. F.,1883,Pound Apple,18
Hancock ,Penobscot T. F.,1883,President,18
Hancock ,Penobscot T. F.,1883,Red Astrachan,18
Hancock ,Penobscot T. F.,1883,Strawberry,18
Hancock ,Penobscot T. F.,1883,Wagner,18
Hancock ,Penobscot T. F.,1883,Yellow Belleflower,18
Hancock ,Penobscot T. F.,1884,Baldwin,12
Hancock ,Penobscot T. F.,1884,Ben Davis,12
Hancock ,Penobscot T. F.,1884,Dutchess of Oldenburg,12
Hancock ,Penobscot T. F.,1884,English Russet,12
Hancock ,Penobscot T. F.,1884,Fall Porter,12
Hancock ,Penobscot T. F.,1884,Garden Sweet,12
Hancock ,Penobscot T. F.,1884,Golden Russet,12
Hancock ,Penobscot T. F.,1884,Hyslops Crab,12
Hancock ,Penobscot T. F.,1884,Rhode Island Greening,12
Hancock ,Penobscot T. F.,1884,Transcendent Crab,12
Hancock ,Penobscot T. F.,1884,Winter Porter,12
Hancock ,Penobscot T. F.,1884,Yellow Belleflower,12
Hancock ,Blue Hill,1883,(Pear) Bartlett,11
Hancock ,Blue Hill,1883,(Pear) Vicar of Wakefield,11
Hancock ,Blue Hill,1883,Baldwin,11
Hancock ,Blue Hill,1883,Beauty of Kent,11
Hancock ,Blue Hill,1883,Blue Pearmain,11
Hancock ,Blue Hill,1883,Orange Sweet,11
Hancock ,Blue Hill,1883,Porter,11
Hancock ,Blue Hill,1883,Russet,11
Hancock ,Blue Hill,1883,Tolman Sweet,11
Hancock ,Blue Hill,1883,Wagner,11
Hancock ,Blue Hill,1883,Winter Greening,11
Hancock ,Blue Hill,1893,Red Astrachan,1
Hancock ,Blue Hill,1894,Baldwin,9
Hancock ,Blue Hill,1894,Canada Red,9
Hancock ,Blue Hill,1894,New York Greening,9
Hancock ,Blue Hill,1894,Province Baldwin,9
Hancock ,Blue Hill,1894,Red Astrachan,9
Hancock ,Blue Hill,1894,Rhode Island Greening,9
Hancock ,Blue Hill,1894,Roxbury Russet,9
Hancock ,Blue Hill,1894,Sweet Russet,9
Hancock ,Blue Hill,1894,Yellow Bellflower,9
Hancock ,Blue Hill,1895,(Pear) Bartlett,23
Hancock ,Blue Hill,1895,Baldwin,23
Hancock ,Blue Hill,1895,Ben Davis,23
Hancock ,Blue Hill,1895,Bloodstone Pippin,23
Hancock ,Blue Hill,1895,Blue Pearmain,23
Hancock ,Blue Hill,1895,Duchess of Oldenburgh,23
Hancock ,Blue Hill,1895,Golden Harvest,23
Hancock ,Blue Hill,1895,Golden Russet,23
Hancock ,Blue Hill,1895,Golden Sweet,23
Hancock ,Blue Hill,1895,Hubertson Monarch,23
Hancock ,Blue Hill,1895,King Tompkins County,23
Hancock ,Blue Hill,1895,Maiden Blush,23
Hancock ,Blue Hill,1895,Naked Limb Greening,23
Hancock ,Blue Hill,1895,New York Greening,23
Hancock ,Blue Hill,1895,Northern Spy,23
Hancock ,Blue Hill,1895,Porter,23
Hancock ,Blue Hill,1895,Rhode Island Greening,23
Hancock ,Blue Hill,1895,Roxbury Russet,23
Hancock ,Blue Hill,1895,Striped Pippin,23
Hancock ,Blue Hill,1895,Sweet Bough,23
Hancock ,Blue Hill,1895,Tetofsky,23
Hancock ,Blue Hill,1895,Wagner,23
Hancock ,Blue Hill,1895,Yellow Bellflower,23
Hancock ,Blue Hill,1896,(Pear) Bartlett,11
Hancock ,Blue Hill,1896,Baldwin,11
Hancock ,Blue Hill,1896,Blue Pearmain,11
Hancock ,Blue Hill,1896,Duchess of Oldenburgh,11
Hancock ,Blue Hill,1896,Fameuse,11
Hancock ,Blue Hill,1896,Pumpkin Sweet,11
Hancock ,Blue Hill,1896,Red Astrachan,11
Hancock ,Blue Hill,1896,Rhode Island Greening,11
Hancock ,Blue Hill,1896,Roxbury Russet,11
Hancock ,Blue Hill,1896,Snow,11
Hancock ,Blue Hill,1896,Yellow Bellflower,11
Hancock ,Blue Hill,1897,Baldwin,3
Hancock ,Blue Hill,1897,N. E. Greening,3
Hancock ,Blue Hill,1897,Yellow Bellflower,3
Hancock ,Blue Hill,1898,Baldwin,6
Hancock ,Blue Hill,1898,Greening,6
Hancock ,Blue Hill,1898,Red Astrachan,6
Hancock ,Blue Hill,1898,Roxbury Russet,6
Hancock ,Blue Hill,1898,Snow,6
Hancock ,Blue Hill,1898,Yellow Bellflower,6
Hancock ,Blue Hill,1899,(Pear) Clapp's Favorite,13
Hancock ,Blue Hill,1899,Baldwin,13
Hancock ,Blue Hill,1899,Blue Pearmain,13
Hancock ,Blue Hill,1899,Duchess of Oldenburgh,13
Hancock ,Blue Hill,1899,Greening,13
Hancock ,Blue Hill,1899,King Tompkins County,13
Hancock ,Blue Hill,1899,Milding,13
Hancock ,Blue Hill,1899,Nod Head,13
Hancock ,Blue Hill,1899,Red Astrachan,13
Hancock ,Blue Hill,1899,Roxbury Russet,13
Hancock ,Blue Hill,1899,Russet,13
Hancock ,Blue Hill,1899,Transparent Crab,13
Hancock ,Blue Hill,1899,Yellow Bellflower,13
Hancock ,Blue Hill,1900,(Pear) Bartlett,14
Hancock ,Blue Hill,1900,Baldwin,14
Hancock ,Blue Hill,1900,Duchess of Oldenburgh,14
Hancock ,Blue Hill,1900,Gravenstein,14
Hancock ,Blue Hill,1900,Greening,14
Hancock ,Blue Hill,1900,Milding,14
Hancock ,Blue Hill,1900,Nod Head,14
Hancock ,Blue Hill,1900,Northern Spy,14
Hancock ,Blue Hill,1900,Porter,14
Hancock ,Blue Hill,1900,Red Astrachan,14
Hancock ,Blue Hill,1900,Russet,14
Hancock ,Blue Hill,1900,Snow,14
Hancock ,Blue Hill,1900,Wealthy,14
Hancock ,Blue Hill,1900,Yellow Bellflower,14
Hancock ,Blue Hill,1901,(Pear) Bartlett,13
Hancock ,Blue Hill,1901,Baldwin,13
Hancock ,Blue Hill,1901,Duchess of Oldenburgh,13
Hancock ,Blue Hill,1901,Gravenstein,13
Hancock ,Blue Hill,1901,Greening,13
Hancock ,Blue Hill,1901,King Tompkins County,13
Hancock ,Blue Hill,1901,Milding,13
Hancock ,Blue Hill,1901,Nod Head,13
Hancock ,Blue Hill,1901,Northern Spy,13
Hancock ,Blue Hill,1901,Porter,13
Hancock ,Blue Hill,1901,Russet,13
Hancock ,Blue Hill,1901,Wealthy,13
Hancock ,Blue Hill,1901,Yellow Bellflower,13
Hancock ,Blue Hill,1902,(Pear) Bartlett,19
Hancock ,Blue Hill,1902,Baldwin,19
Hancock ,Blue Hill,1902,Duchess of Oldenburgh,19
Hancock ,Blue Hill,1902,Fameuse,19
Hancock ,Blue Hill,1902,Gravenstein,19
Hancock ,Blue Hill,1902,Greening,19
Hancock ,Blue Hill,1902,King Tompkins County,19
Hancock ,Blue Hill,1902,Martha Crab,19
Hancock ,Blue Hill,1902,Milding,19
Hancock ,Blue Hill,1902,New York Greening,19
Hancock ,Blue Hill,1902,Nod Head,19
Hancock ,Blue Hill,1902,Northern Spy,19
Hancock ,Blue Hill,1902,Porter,19
Hancock ,Blue Hill,1902,Red Astrachan,19
Hancock ,Blue Hill,1902,Russet,19
Hancock ,Blue Hill,1902,Snow,19
Hancock ,Blue Hill,1902,Wealthy,19
Hancock ,Blue Hill,1902,Yellow Bellflower,19
Hancock ,Blue Hill,1902,Yellow Transparent,19
Hancock ,Blue Hill,1903,(Pear) Bartlett,19
Hancock ,Blue Hill,1903,Baldwin,19
Hancock ,Blue Hill,1903,C H Russet,19
Hancock ,Blue Hill,1903,Duchess of Oldenburgh,19
Hancock ,Blue Hill,1903,Fameuse,19
Hancock ,Blue Hill,1903,Gravenstein,19
Hancock ,Blue Hill,1903,Greening,19
Hancock ,Blue Hill,1903,King Tompkins County,19
Hancock ,Blue Hill,1903,Martha Crab,19
Hancock ,Blue Hill,1903,Milding,19
Hancock ,Blue Hill,1903,Nod Head,19
Hancock ,Blue Hill,1903,Northern Spy,19
Hancock ,Blue Hill,1903,Porter,19
Hancock ,Blue Hill,1903,Red Astrachan,19
Hancock ,Blue Hill,1903,Rhode Island Greening,19
Hancock ,Blue Hill,1903,Roxbury Russet,19
Hancock ,Blue Hill,1903,Russet,19
Hancock ,Blue Hill,1903,Wealthy,19
Hancock ,Blue Hill,1903,Yellow Bellflower,19
Hancock ,Blue Hill,1905,(Pear) Bartlett,18
Hancock ,Blue Hill,1905,Baldwin,18
Hancock ,Blue Hill,1905,Cross Orange,18
Hancock ,Blue Hill,1905,Duchess of Oldenburgh,18
Hancock ,Blue Hill,1905,Gravenstein,18
Hancock ,Blue Hill,1905,Greening,18
Hancock ,Blue Hill,1905,King Tompkins County,18
Hancock ,Blue Hill,1905,Martha Stripe,18
Hancock ,Blue Hill,1905,Milding,18
Hancock ,Blue Hill,1905,Nod Head,18
Hancock ,Blue Hill,1905,Northern Spy,18
Hancock ,Blue Hill,1905,Red Astrachan,18
Hancock ,Blue Hill,1905,Romeo,18
Hancock ,Blue Hill,1905,Roxbury Russet,18
Hancock ,Blue Hill,1905,Russet,18
Hancock ,Blue Hill,1905,Sweet Crab,18
Hancock ,Blue Hill,1905,Tolman Sweet,18
Hancock ,Blue Hill,1905,Twenty-Ounce,18
Hancock ,Blue Hill,1906,(Pear) Bartlett,21
Hancock ,Blue Hill,1906,Autumn Strawberry,21
Hancock ,Blue Hill,1906,Baldwin,21
Hancock ,Blue Hill,1906,Bell's Early,21
Hancock ,Blue Hill,1906,Blue Norman,21
Hancock ,Blue Hill,1906,Blue Pearmain,21
Hancock ,Blue Hill,1906,Duchess of Oldenburgh,21
Hancock ,Blue Hill,1906,Gravenstein,21
Hancock ,Blue Hill,1906,King Tompkins County,21
Hancock ,Blue Hill,1906,Limber Twig,21
Hancock ,Blue Hill,1906,New York Greening,21
Hancock ,Blue Hill,1906,Nod Head,21
Hancock ,Blue Hill,1906,Northern Spy,21
Hancock ,Blue Hill,1906,Pippin,21
Hancock ,Blue Hill,1906,Pumpkin Sweet,21
Hancock ,Blue Hill,1906,Red Astrachan,21
Hancock ,Blue Hill,1906,Roxbury Russet,21
Hancock ,Blue Hill,1906,Russet,21
Hancock ,Blue Hill,1906,Twenty-Ounce,21
Hancock ,Blue Hill,1906,Wealthy,21
Hancock ,Blue Hill,1906,Yellow Bellflower,21
Hancock ,Blue Hill,1907,Ben Davis,13
Hancock ,Blue Hill,1907,Duchess of Oldenburgh,13
Hancock ,Blue Hill,1907,Gravenstein,13
Hancock ,Blue Hill,1907,Red Astrachan,13
Hancock ,Blue Hill,1907,Rombo,13
Hancock ,Blue Hill,1907,Snow,13
Hancock ,Blue Hill,1907,Summer Russet,13
Hancock ,Blue Hill,1907,Tolman Sweet,13
Hancock ,Blue Hill,1907,Walbridge,13
Hancock ,Blue Hill,1907,Wealthy,13
Hancock ,Blue Hill,1907,Wine,13
Hancock ,Blue Hill,1907,Winter Russet,13
Hancock ,Blue Hill,1907,Yellow Transparent,13
Hancock ,Blue Hill,1908,Baldwin,17
Hancock ,Blue Hill,1908,Duchess of Oldenburgh,17
Hancock ,Blue Hill,1908,Fameuse,17
Hancock ,Blue Hill,1908,Gravenstein,17
Hancock ,Blue Hill,1908,Greening,17
Hancock ,Blue Hill,1908,King Tompkins County,17
Hancock ,Blue Hill,1908,Milding,17
Hancock ,Blue Hill,1908,Nod Head,17
Hancock ,Blue Hill,1908,Northern Spy,17
Hancock ,Blue Hill,1908,Orange Greening,17
Hancock ,Blue Hill,1908,Red Astrachan,17
Hancock ,Blue Hill,1908,Roxbury Russet,17
Hancock ,Blue Hill,1908,Russet,17
Hancock ,Blue Hill,1908,Snow,17
Hancock ,Blue Hill,1908,Wealthy,17
Hancock ,Blue Hill,1908,Yellow Bellflower,17
Hancock ,Blue Hill,1908,Yellow Transparent,17
Hancock ,Blue Hill,1909,(Pear) Bartlett,24
Hancock ,Blue Hill,1909,Bell's Early,24
Hancock ,Blue Hill,1909,Blue Norman,24
Hancock ,Blue Hill,1909,Duchess of Oldenburgh,24
Hancock ,Blue Hill,1909,Fameuse,24
Hancock ,Blue Hill,1909,Gravenstein,24
Hancock ,Blue Hill,1909,Greening,24
Hancock ,Blue Hill,1909,High Top Sweet,24
Hancock ,Blue Hill,1909,King Tompkins County,24
Hancock ,Blue Hill,1909,Nod Head,24
Hancock ,Blue Hill,1909,Northern Spy,24
Hancock ,Blue Hill,1909,Pewaukee,24
Hancock ,Blue Hill,1909,Red Astrachan,24
Hancock ,Blue Hill,1909,Russet,24
Hancock ,Blue Hill,1909,Snow,24
Hancock ,Blue Hill,1909,Strawberry,24
Hancock ,Blue Hill,1909,Stump,24
Hancock ,Blue Hill,1909,Tolman Sweet,24
Hancock ,Blue Hill,1909,Walbridge,24
Hancock ,Blue Hill,1909,Wealthy,24
Hancock ,Blue Hill,1909,Wine,24
Hancock ,Blue Hill,1909,Winter Russet,24
Hancock ,Blue Hill,1909,Wolf River,24
Hancock ,Blue Hill,1909,Yellow Transparent,24
Hancock ,Blue Hill,1910,(Pear) Clapp's Favorite,37
Hancock ,Blue Hill,1910,Baldwin,37
Hancock ,Blue Hill,1910,Banana,37
Hancock ,Blue Hill,1910,Bell's Early,37
Hancock ,Blue Hill,1910,Ben Davis,37
Hancock ,Blue Hill,1910,Blue Pearmain,37
Hancock ,Blue Hill,1910,Cat-head,37
Hancock ,Blue Hill,1910,Cross Orange,37
Hancock ,Blue Hill,1910,Duchess of Oldenburgh,37
Hancock ,Blue Hill,1910,Fall Sweet,37
Hancock ,Blue Hill,1910,Gravenstein,37
Hancock ,Blue Hill,1910,Hass,37
Hancock ,Blue Hill,1910,Henderson Sweet,37
Hancock ,Blue Hill,1910,King Tompkins County,37
Hancock ,Blue Hill,1910,Nod Head,37
Hancock ,Blue Hill,1910,Northern Spy,37
Hancock ,Blue Hill,1910,Northwestern Greening,37
Hancock ,Blue Hill,1910,Pewaukee,37
Hancock ,Blue Hill,1910,Pink Cheek,37
Hancock ,Blue Hill,1910,Porter,37
Hancock ,Blue Hill,1910,Pumpkin Sweet,37
Hancock ,Blue Hill,1910,Red Astrachan,37
Hancock ,Blue Hill,1910,Russet,37
Hancock ,Blue Hill,1910,Seek-No-Further,37
Hancock ,Blue Hill,1910,Snow,37
Hancock ,Blue Hill,1910,Sops of Wine,37
Hancock ,Blue Hill,1910,Spitzenberg,37
Hancock ,Blue Hill,1910,Summer Sweet,37
Hancock ,Blue Hill,1910,Sweet Crab,37
Hancock ,Blue Hill,1910,Sweet Russet,37
Hancock ,Blue Hill,1910,Tolman Sweet,37
Hancock ,Blue Hill,1910,Twenty-Ounce,37
Hancock ,Blue Hill,1910,Water Core Apple,37
Hancock ,Blue Hill,1910,Wealthy,37
Hancock ,Blue Hill,1910,Wolf River,37
Hancock ,Blue Hill,1910,Yellow Bellflower,37
Hancock ,Blue Hill,1910,Yellow Transparent,37
Hancock ,Blue Hill,1911,August Sweet,35
