County,Fair,Year,IsApple,Given_ID,Given_ID_Clean,Alt_ID,Alt_ID_Clean,Presumed_ID,Presumed_ID_Clean,Uncertain
Kennebec,Readfield,1900,True,Franklin Sweet,franklin sweet,Franklin,franklin,,,False
Kennebec,Readfield,1900,True,Garden Royal,garden royal,,,,,False
Kennebec,Readfield,1900,True,Golden Russet,golden russet,,,,,False
Kennebec,Readfield,1900,True,Golden Sweet,golden sweet,,,,,False
Kennebec,Readfield,1900,True,Gravenstein,gravenstein,,,,,False
Kennebec,Readfield,1900,True,Harvey Greening,harvey greening,Harvey,harvey,,,False
Kennebec,Readfield,1900,True,Hubbardston Nonesuch,hubbardston nonesuch,Hubardson Nonesuch,hubardson nonesuch,,,False
Kennebec,Readfield,1900,True,King of Tompkins,king of tompkins,,,,,False
Kennebec,Readfield,1900,True,King Sweeting,king sweeting,Kings Sweet,kings sweet,,,False
Kennebec,Readfield,1900,True,McIntosh Red,mcintosh red,,,,,False
Kennebec,Readfield,1900,True,Nodhead,nodhead,Jewetts Fine Red,jewetts fine red,,,False
Kennebec,Readfield,1900,True,Northern Spy,northern spy,,,,,False
Kennebec,Readfield,1900,True,Porter,porter,,,,,False
Kennebec,Readfield,1900,True,Red Astrachan,red astrachan,Red Aradian,red aradian,,,False
Kennebec,Readfield,1900,True,Red Canada,red canada,,,,,False
Kennebec,Readfield,1900,True,Rhode Island Greening,rhode island greening,,,,,False
Kennebec,Readfield,1900,True,Roxbury Russet,roxbury russet,,,,,False
Kennebec,Readfield,1900,True,Russet,russet,,,,,False
Kennebec,Readfield,1900,True,Somerset,somerset,,,,,False
Kennebec,Readfield,1900,True,Spitzenburg,spitzenburg,Spitzenburgh,spitzenburgh,,,False
Kennebec,Readfield,1900,True,Stark,stark,,,,,False
Kennebec,Readfield,1900,True,Sweet Bough,sweet bough,,,,,False
Kennebec,Readfield,1900,True,Talman's Sweet,talman's sweet,"Tallman Sweet, Tollman Sweet","tallman sweet, tollman sweet",,,False
Kennebec,Readfield,1900,True,Twenty Ounce,twenty ounce,,,,,False
Kennebec,Readfield,1900,True,Wagener,wagener,Wagner,wagner,,,False
Kennebec,Readfield,1900,True,Wealthy,wealthy,,,,,False
Kennebec,Readfield,1900,True,William's Favorite,william's favorite,,,,,False
Kennebec,Readfield,1900,True,Winthrop Greening,winthrop greening,,,,,False
Kennebec,Readfield,1900,True,Yellow Bellflower,yellow bellflower,Bellflower,bellflower,,,False
Kennebec,Readfield,1902,False,(Pear) Bartlett,bartlett,,,,,False
Kennebec,Readfield,1902,False,(Pear) Clapp's Favorite,clapp's favorite,,,,,False
Kennebec,Readfield,1902,False,(Pear) Sheldon,sheldon,(Pear) Shelden,(pear) shelden,,,False
Kennebec,Readfield,1902,True,Alexander,alexander,,,,,False
Kennebec,Readfield,1902,True,Baldwin,baldwin,,,,,False
Kennebec,Readfield,1902,True,Ben Davis,ben davis,,,,,False
Kennebec,Readfield,1902,True,Black Oxford,black oxford,,,,,False
Kennebec,Readfield,1902,True,Duchess of Oldenburg,duchess of oldenburg,,,,,False
Kennebec,Readfield,1902,True,Fameuse,fameuse,,,,,False
Kennebec,Readfield,1902,True,Franklin Sweet,franklin sweet,Franklin,franklin,,,False
Kennebec,Readfield,1902,True,Garden Royal,garden royal,,,,,False
Kennebec,Readfield,1902,True,Golden Russet,golden russet,,,,,False
Kennebec,Readfield,1902,True,Golden Sweet,golden sweet,,,,,False
Kennebec,Readfield,1902,True,Gravenstein,gravenstein,,,,,False
Kennebec,Readfield,1902,True,Hubbardston Nonesuch,hubbardston nonesuch,Hubardson Nonesuch,hubardson nonesuch,,,False
Kennebec,Readfield,1902,True,King of Tompkins,king of tompkins,,,,,False
Kennebec,Readfield,1902,True,McIntosh Red,mcintosh red,,,,,False
Kennebec,Readfield,1902,True,Mellen's Favorite,mellen's favorite,,,,,False
Kennebec,Readfield,1902,True,Nodhead,nodhead,Jewetts Fine Red,jewetts fine red,,,False
Kennebec,Readfield,1902,True,Northern Spy,northern spy,,,,,False
Kennebec,Readfield,1902,True,Porter,porter,,,,,False
Kennebec,Readfield,1902,True,Red Astrachan,red astrachan,Red Aradian,red aradian,,,False
Kennebec,Readfield,1902,True,Rhode Island Greening,rhode island greening,,,,,False
Kennebec,Readfield,1902,True,Roxbury Russet,roxbury russet,,,,,False
Kennebec,Readfield,1902,True,Russell,russell,,,,,False
Kennebec,Readfield,1902,True,Somerset,somerset,,,,,False
Kennebec,Readfield,1902,True,Spitzenburg,spitzenburg,Spitzenburgh,spitzenburgh,,,False
Kennebec,Readfield,1902,True,Stark,stark,,,,,False
Kennebec,Readfield,1902,True,Talman's Sweet,talman's sweet,"Tallman Sweet, Tollman Sweet","tallman sweet, tollman sweet",,,False
Kennebec,Readfield,1902,True,Twenty Ounce,twenty ounce,,,,,False
Kennebec,Readfield,1902,True,Wagener,wagener,Wagner,wagner,,,False
Kennebec,Readfield,1902,True,Wealthy,wealthy,,,,,False
Kennebec,Readfield,1902,True,William's Favorite,william's favorite,,,,,False
Kennebec,Readfield,1902,True,Winthrop Greening,winthrop greening,,,,,False
Kennebec,Readfield,1902,True,Yellow Bellflower,yellow bellflower,Bellflower,bellflower,,,False
Kennebec,Readfield,1903,False,(Pear) Beurre d'Anjou,beurre d'anjou,,,,,False
Kennebec,Readfield,1903,False,(Pear) Louise Bonne De Jersey,louise bonne de jersey,,,,,False
Kennebec,Readfield,1903,False,(Pear) Seckel,seckel,"(Pear) Sickel, Sickle","(pear) sickel, sickle",,,False
Kennebec,Readfield,1903,False,(Pear) Sheldon,sheldon,(Pear) Shelden,(pear) shelden,,,False
Kennebec,Readfield,1903,False,(Pear) Souvenir De Congress,souvenir de congress,(Pear) Du Congress,(pear) du congress,,,False
Kennebec,Readfield,1903,True,Alexander,alexander,,,,,False
Kennebec,Readfield,1903,True,Baldwin,baldwin,,,,,False
Kennebec,Readfield,1903,True,Ben Davis,ben davis,,,,,False
Kennebec,Readfield,1903,True,Black Oxford,black oxford,,,,,False
Kennebec,Readfield,1903,True,Duchess of Oldenburg,duchess of oldenburg,,,,,False
Kennebec,Readfield,1903,True,Fameuse,fameuse,,,,,False
Kennebec,Readfield,1903,True,Franklin Sweet,franklin sweet,Franklin,franklin,,,False
Kennebec,Readfield,1903,True,Golden Russet,golden russet,,,,,False
Kennebec,Readfield,1903,True,Gravenstein,gravenstein,,,,,False
Kennebec,Readfield,1903,True,Hubbardston Nonesuch,hubbardston nonesuch,Hubardson Nonesuch,hubardson nonesuch,,,False
Kennebec,Readfield,1903,True,King of Tompkins,king of tompkins,,,,,False
Kennebec,Readfield,1903,True,King Sweeting,king sweeting,Kings Sweet,kings sweet,,,False
Kennebec,Readfield,1903,True,McIntosh Red,mcintosh red,,,,,False
Kennebec,Readfield,1903,True,Nodhead,nodhead,Jewetts Fine Red,jewetts fine red,,,False
Kennebec,Readfield,1903,True,Northern Spy,northern spy,,,,,False
Kennebec,Readfield,1903,True,Porter,porter,,,,,False
Kennebec,Readfield,1903,True,Pumpkin Sweet,pumpkin sweet,,,,,False
Kennebec,Readfield,1903,True,Red Astrachan,red astrachan,Red Aradian,red aradian,,,False
Kennebec,Readfield,1903,True,Red Canada,red canada,,,,,False
Kennebec,Readfield,1903,True,Rhode Island Greening,rhode island greening,,,,,False
Kennebec,Readfield,1903,True,Roxbury Russet,roxbury russet,,,,,False
Kennebec,Readfield,1903,True,Russet,russet,,,,,False
Kennebec,Readfield,1903,True,Somerset,somerset,,,,,False
Kennebec,Readfield,1903,True,Spitzenburg,spitzenburg,Spitzenburgh,spitzenburgh,,,False
Kennebec,Readfield,1903,True,Stark,stark,,,,,False
Kennebec,Readfield,1903,True,Sweet Bangle,sweet bangle,,,,,False
Kennebec,Readfield,1903,True,Talman's Sweet,talman's sweet,"Tallman Sweet, Tollman Sweet","tallman sweet, tollman sweet",,,False
Kennebec,Readfield,1903,True,Twenty Ounce,twenty ounce,,,,,False
Kennebec,Readfield,1903,True,Wagener,wagener,Wagner,wagner,,,False
Kennebec,Readfield,1903,True,Wealthy,wealthy,,,,,False
Kennebec,Readfield,1903,True,William's Favorite,william's favorite,,,,,False
Kennebec,Readfield,1903,True,Winthrop Greening,winthrop greening,,,,,False
Kennebec,Readfield,1903,True,Yellow Bellflower,yellow bellflower,Bellflower,bellflower,,,False
Kennebec,Readfield,1905,False,(Pear) Seckel,seckel,"(Pear) Sickel, Sickle","(pear) sickel, sickle",,,False
Kennebec,Readfield,1905,False,(Pear) Sheldon,sheldon,(Pear) Shelden,(pear) shelden,,,False
Kennebec,Readfield,1905,False,(Pear) Souvenir De Congress,souvenir de congress,(Pear) Du Congress,(pear) du congress,,,False
Kennebec,Readfield,1905,True,Alexander,alexander,,,,,False
Kennebec,Readfield,1905,True,Baldwin,baldwin,,,,,False
Kennebec,Readfield,1905,True,Ben Davis,ben davis,,,,,False
Kennebec,Readfield,1905,True,Black Oxford,black oxford,,,,,False
Kennebec,Readfield,1905,True,Duchess of Oldenburg,duchess of oldenburg,,,,,False
Kennebec,Readfield,1905,True,Fameuse,fameuse,,,,,False
Kennebec,Readfield,1905,True,Franklin Sweet,franklin sweet,Franklin,franklin,,,False
Kennebec,Readfield,1905,True,Garden Royal,garden royal,,,,,False
Kennebec,Readfield,1905,True,Golden Russet,golden russet,,,,,False
Kennebec,Readfield,1905,True,Gravenstein,gravenstein,,,,,False
Kennebec,Readfield,1905,True,Harvey Greening,harvey greening,Harvey,harvey,,,False
Kennebec,Readfield,1905,True,Hubbardston Nonesuch,hubbardston nonesuch,Hubardson Nonesuch,hubardson nonesuch,,,False
Kennebec,Readfield,1905,True,King of Tompkins,king of tompkins,,,,,False
Kennebec,Readfield,1905,True,King Sweeting,king sweeting,Kings Sweet,kings sweet,,,False
Kennebec,Readfield,1905,True,McIntosh Red,mcintosh red,,,,,False
Kennebec,Readfield,1905,True,Nodhead,nodhead,Jewetts Fine Red,jewetts fine red,,,False
Kennebec,Readfield,1905,True,Northern Spy,northern spy,,,,,False
Kennebec,Readfield,1905,True,Porter,porter,,,,,False
Kennebec,Readfield,1905,True,Red Astrachan,red astrachan,Red Aradian,red aradian,,,False
Kennebec,Readfield,1905,True,Red Canada,red canada,,,,,False
Kennebec,Readfield,1905,True,Rhode Island Greening,rhode island greening,,,,,False
Kennebec,Readfield,1905,True,Roxbury Russet,roxbury russet,,,,,False
Kennebec,Readfield,1905,True,Somerset,somerset,,,,,False
Kennebec,Readfield,1905,True,Spitzenburg,spitzenburg,Spitzenburgh,spitzenburgh,,,False
Kennebec,Readfield,1905,True,Sweet Bough,sweet bough,,,,,False
Kennebec,Readfield,1905,True,Talman's Sweet,talman's sweet,"Tallman Sweet, Tollman Sweet","tallman sweet, tollman sweet",,,False
Kennebec,Readfield,1905,True,Twenty Ounce,twenty ounce,,,,,False
Kennebec,Readfield,1905,True,Wagener,wagener,Wagner,wagner,,,False
Kennebec,Readfield,1905,True,Wealthy,wealthy,,,,,False
Kennebec,Readfield,1905,True,William's Favorite,william's favorite,,,,,False
Kennebec,Readfield,1905,True,Winthrop Greening,winthrop greening,,,,,False
Kennebec,Readfield,1905,True,Yellow Bellflower,yellow bellflower,Bellflower,bellflower,,,False
Kennebec,Readfield,1907,False,(Pear) Bartlett,bartlett,,,,,False
Kennebec,Readfield,1907,False,(Pear) Clapp's Favorite,clapp's favorite,,,,,False
Kennebec,Readfield,1907,True,Alexander,alexander,,,,,False
Kennebec,Readfield,1907,True,Baldwin,baldwin,,,,,False
Kennebec,Readfield,1907,True,Ben Davis,ben davis,,,,,False
Kennebec,Readfield,1907,True,Black Oxford,black oxford,,,,,False
Kennebec,Readfield,1907,True,Fameuse,fameuse,,,,,False
Kennebec,Readfield,1907,True,Golden Russet,golden russet,,,,,False
Kennebec,Readfield,1907,True,Gravenstein,gravenstein,,,,,False
Kennebec,Readfield,1907,True,Harvey Greening,harvey greening,Harvey,harvey,,,False
Kennebec,Readfield,1907,True,McIntosh Red,mcintosh red,,,,,False
Kennebec,Readfield,1907,True,Nodhead,nodhead,Jewetts Fine Red,jewetts fine red,,,False
Kennebec,Readfield,1907,True,Northern Spy,northern spy,,,,,False
Kennebec,Readfield,1907,True,Red Astrachan,red astrachan,Red Aradian,red aradian,,,False
Kennebec,Readfield,1907,True,Red Canada,red canada,,,,,False
Kennebec,Readfield,1907,True,Rhode Island Greening,rhode island greening,,,,,False
Kennebec,Readfield,1907,True,Roxbury Russet,roxbury russet,,,,,False
Kennebec,Readfield,1907,True,Wealthy,wealthy,,,,,False
Kennebec,Readfield,1907,True,Yellow Bellflower,yellow bellflower,Bellflower,bellflower,,,False
Kennebec,Readfield,1909,False,(Pear) Bartlett,bartlett,,,,,False
Kennebec,Readfield,1909,False,(Pear) Clapp's Favorite,clapp's favorite,,,,,False
Kennebec,Readfield,1909,False,(Pear) Goodale,goodale,,,,,False
Kennebec,Readfield,1909,False,(Pear) Lawrence,lawrence,,,,,False
Kennebec,Readfield,1909,False,(Pear) Seckel,seckel,"(Pear) Sickel, Sickle","(pear) sickel, sickle",,,False
Kennebec,Readfield,1909,False,(Pear) Sheldon,sheldon,(Pear) Shelden,(pear) shelden,,,False
Kennebec,Readfield,1909,True,Alexander,alexander,,,,,False
Kennebec,Readfield,1909,True,Baldwin,baldwin,,,,,False
Kennebec,Readfield,1909,True,Ben Davis,ben davis,,,,,False
Kennebec,Readfield,1909,True,Black Oxford,black oxford,,,,,False
Kennebec,Readfield,1909,True,Duchess of Oldenburg,duchess of oldenburg,,,,,False
Kennebec,Readfield,1909,True,Fameuse,fameuse,,,,,False
Kennebec,Readfield,1909,True,Franklin Sweet,franklin sweet,Franklin,franklin,,,False
Kennebec,Readfield,1909,True,Golden Russet,golden russet,,,,,False
Kennebec,Readfield,1909,True,Golden Sweet,golden sweet,,,,,False
Kennebec,Readfield,1909,True,Gravenstein,gravenstein,,,,,False
Kennebec,Readfield,1909,True,Harvey Greening,harvey greening,Harvey,harvey,,,False
Kennebec,Readfield,1909,True,Hubbardston Nonesuch,hubbardston nonesuch,Hubardson Nonesuch,hubardson nonesuch,,,False
Kennebec,Readfield,1909,True,King of Tompkins,king of tompkins,,,,,False
Kennebec,Readfield,1909,True,Maiden's Blush,maiden's blush,,,,,False
Kennebec,Readfield,1909,True,McIntosh Red,mcintosh red,,,,,False
Kennebec,Readfield,1909,True,Nodhead,nodhead,Jewetts Fine Red,jewetts fine red,,,False
Kennebec,Readfield,1909,True,Northern Spy,northern spy,,,,,False
Kennebec,Readfield,1909,True,Pewaukee,pewaukee,,,,,False
Kennebec,Readfield,1909,True,Porter,porter,,,,,False
Kennebec,Readfield,1909,True,Red Astrachan,red astrachan,Red Aradian,red aradian,,,False
Kennebec,Readfield,1909,True,Red Canada,red canada,,,,,False
Kennebec,Readfield,1909,True,Rhode Island Greening,rhode island greening,,,,,False
Kennebec,Readfield,1909,True,Roxbury Russet,roxbury russet,,,,,False
Kennebec,Readfield,1909,True,Somerset,somerset,,,,,False
Kennebec,Readfield,1909,True,Spitzenburg,spitzenburg,Spitzenburgh,spitzenburgh,,,False
Kennebec,Readfield,1909,True,Stark,stark,,,,,False
Kennebec,Readfield,1909,True,Talman's Sweet,talman's sweet,"Tallman Sweet, Tollman Sweet","tallman sweet, tollman sweet",,,False
Kennebec,Readfield,1909,True,Twenty Ounce,twenty ounce,,,,,False
Kennebec,Readfield,1909,True,Wagener,wagener,Wagner,wagner,,,False
Kennebec,Readfield,1909,True,Wealthy,wealthy,,,,,False
Kennebec,Readfield,1909,True,William's Favorite,william's favorite,,,,,False
Kennebec,Readfield,1909,True,Winthrop Greening,winthrop greening,,,,,False
Kennebec,Readfield,1909,True,Yellow Bellflower,yellow bellflower,Bellflower,bellflower,,,False
Kennebec,Readfield,1910,False,(Pear) Bartlett,bartlett,,,,,False
Kennebec,Readfield,1910,False,(Pear) Clapp's Favorite,clapp's favorite,,,,,False
Kennebec,Readfield,1910,False,(Pear) Lawrence,lawrence,,,,,False
Kennebec,Readfield,1910,False,(Pear) Seckel,seckel,"(Pear) Sickel, Sickle","(pear) sickel, sickle",,,False
Kennebec,Readfield,1910,False,(Pear) Sheldon,sheldon,(Pear) Shelden,(pear) shelden,,,False
Kennebec,Readfield,1910,True,Baldwin,baldwin,,,,,False
Kennebec,Readfield,1910,True,Ben Davis,ben davis,,,,,False
Kennebec,Readfield,1910,True,Black Oxford,black oxford,,,,,False
Kennebec,Readfield,1910,True,Fameuse,fameuse,,,,,False
Kennebec,Readfield,1910,True,Harvey Greening,harvey greening,Harvey,harvey,,,False
Kennebec,Readfield,1910,True,Hubbardston Nonesuch,hubbardston nonesuch,Hubardson Nonesuch,hubardson nonesuch,,,False
Kennebec,Readfield,1910,True,Maiden's Blush,maiden's blush,,,,,False
Kennebec,Readfield,1910,True,McIntosh Red,mcintosh red,,,,,False
Kennebec,Readfield,1910,True,Nodhead,nodhead,Jewetts Fine Red,jewetts fine red,,,False
Kennebec,Readfield,1910,True,Northern Spy,northern spy,,,,,False
Kennebec,Readfield,1910,True,Pewaukee,pewaukee,,,,,False
Kennebec,Readfield,1910,True,Porter,porter,,,,,False
Kennebec,Readfield,1910,True,Rhode Island Greening,rhode island greening,,,,,False
Kennebec,Readfield,1910,True,Roxbury Russet,roxbury russet,,,,,False
Kennebec,Readfield,1910,True,Stark,stark,,,,,False
Kennebec,Readfield,1910,True,Talman's Sweet,talman's sweet,"Tallman Sweet, Tollman Sweet","tallman sweet, tollman sweet",,,False
Kennebec,Readfield,1910,True,Twenty Ounce,twenty ounce,,,,,False
Kennebec,Readfield,1910,True,Wealthy,wealthy,,,,,False
Kennebec,Readfield,1910,True,Yellow Bellflower,yellow bellflower,Bellflower,bellflower,,,False
Kennebec,Readfield,1911,False,(Pear) Beurre d'Anjou,beurre d'anjou,,,,,False
Kennebec,Readfield,1911,False,(Pear) Lawrence,lawrence,,,,,False
Kennebec,Readfield,1911,False,(Pear) Seckel,seckel,"(Pear) Sickel, Sickle","(pear) sickel, sickle",,,False
Kennebec,Readfield,1911,False,(Pear) Sheldon,sheldon,(Pear) Shelden,(pear) shelden,,,False
Kennebec,Readfield,1911,True,Alexander,alexander,,,,,False
Kennebec,Readfield,1911,True,Baldwin,baldwin,,,,,False
Kennebec,Readfield,1911,True,Ben Davis,ben davis,,,,,False
Kennebec,Readfield,1911,True,Black Oxford,black oxford,,,,,False
Kennebec,Readfield,1911,True,Fameuse,fameuse,,,,,False
Kennebec,Readfield,1911,True,Franklin Sweet,franklin sweet,Franklin,franklin,,,False
Kennebec,Readfield,1911,True,Gano,gano,,,,,False
Kennebec,Readfield,1911,True,Garden Royal,garden royal,,,,,False
Kennebec,Readfield,1911,True,Golden Russet,golden russet,,,,,False
Kennebec,Readfield,1911,True,Golden Sweet,golden sweet,,,,,False
Kennebec,Readfield,1911,True,Gravenstein,gravenstein,,,,,False
Kennebec,Readfield,1911,True,Harvey Greening,harvey greening,Harvey,harvey,,,False
Kennebec,Readfield,1911,True,Hubbardston Nonesuch,hubbardston nonesuch,Hubardson Nonesuch,hubardson nonesuch,,,False
Kennebec,Readfield,1911,True,King of Tompkins,king of tompkins,,,,,False
Kennebec,Readfield,1911,True,Maiden's Blush,maiden's blush,,,,,False
Kennebec,Readfield,1911,True,McIntosh Red,mcintosh red,,,,,False
Kennebec,Readfield,1911,True,Nodhead,nodhead,Jewetts Fine Red,jewetts fine red,,,False
Kennebec,Readfield,1911,True,Northern Spy,northern spy,,,,,False
Kennebec,Readfield,1911,True,Pewaukee,pewaukee,,,,,False
Kennebec,Readfield,1911,True,Porter,porter,,,,,False
Kennebec,Readfield,1911,True,Red Canada,red canada,,,,,False
Kennebec,Readfield,1911,True,Rhode Island Greening,rhode island greening,,,,,False
Kennebec,Readfield,1911,True,Roxbury Russet,roxbury russet,,,,,False
Kennebec,Readfield,1911,True,Spitzenburg,spitzenburg,Spitzenburgh,spitzenburgh,,,False
Kennebec,Readfield,1911,True,Stark,stark,,,,,False
Kennebec,Readfield,1911,True,Talman's Sweet,talman's sweet,"Tallman Sweet, Tollman Sweet","tallman sweet, tollman sweet",,,False
Kennebec,Readfield,1911,True,Twenty Ounce,twenty ounce,,,,,False
Kennebec,Readfield,1911,True,Wagener,wagener,Wagner,wagner,,,False
Kennebec,Readfield,1911,True,Wealthy,wealthy,,,,,False
Kennebec,Readfield,1911,True,Winthrop Greening,winthrop greening,,,,,False
Kennebec,Readfield,1911,True,Yellow Bellflower,yellow bellflower,Bellflower,bellflower,,,False
Kennebec,Readfield,1917,False,(Pear) Bartlett,bartlett,,,,,False
Kennebec,Readfield,1917,True,Alexander,alexander,,,,,False
Kennebec,Readfield,1917,True,Baldwin,baldwin,,,,,False
Kennebec,Readfield,1917,True,Ben Davis,ben davis,,,,,False
Kennebec,Readfield,1917,True,Black Oxford,black oxford,,,,,False
Kennebec,Readfield,1917,True,Delicious,delicious,,,,,False
Kennebec,Readfield,1917,True,Fallawater,fallawater,,,,,False
Kennebec,Readfield,1917,True,Gano,gano,,,,,False
Kennebec,Readfield,1917,True,Garden Royal,garden royal,,,,,False
Kennebec,Readfield,1917,True,Golden Russet,golden russet,,,,,False
Kennebec,Readfield,1917,True,Hubbardston Nonesuch,hubbardston nonesuch,Hubardson Nonesuch,hubardson nonesuch,,,False
Kennebec,Readfield,1917,True,Jelliflower,jelliflower,,,,,False
Kennebec,Readfield,1917,True,Jonathan,jonathan,,,,,False
Kennebec,Readfield,1917,True,King of Tompkins,king of tompkins,,,,,False
Kennebec,Readfield,1917,True,McIntosh Red,mcintosh red,,,,,False
Kennebec,Readfield,1917,True,Mother,mother,,,,,False
Kennebec,Readfield,1917,True,Nodhead,nodhead,Jewetts Fine Red,jewetts fine red,,,False
Kennebec,Readfield,1917,True,Northern Spy,northern spy,,,,,False
Kennebec,Readfield,1917,True,Opalescent,opalescent,,,,,False
Kennebec,Readfield,1917,True,Pewaukee,pewaukee,,,,,False
Kennebec,Readfield,1917,True,Porter,porter,,,,,False
Kennebec,Readfield,1917,True,Pound Sweet,pound sweet,,,,,False
Kennebec,Readfield,1917,True,Rhode Island Greening,rhode island greening,,,,,False
Kennebec,Readfield,1917,True,Roxbury Russet,roxbury russet,,,,,False
Kennebec,Readfield,1917,True,Spitzenburg,spitzenburg,Spitzenburgh,spitzenburgh,,,False
Kennebec,Readfield,1917,True,St. Lawrence,st. lawrence,,,,,False
Kennebec,Readfield,1917,True,Stark,stark,,,,,False
Kennebec,Readfield,1917,True,Starkey,starkey,,,,,False
Kennebec,Readfield,1917,True,Talman's Sweet,talman's sweet,"Tallman Sweet, Tollman Sweet","tallman sweet, tollman sweet",,,False
Kennebec,Readfield,1917,True,Wealthy,wealthy,,,,,False
Kennebec,Readfield,1917,True,Winesap,winesap,,,,,False
Kennebec,Readfield,1917,True,Winthrop Greening,winthrop greening,,,,,False
Kennebec,Readfield,1917,True,Wolf River,wolf river,,,,,False
Kennebec,Readfield,1917,True,Yellow Bellflower,yellow bellflower,Bellflower,bellflower,,,False
Kennebec,Readfield,1919,True,Alexander,alexander,,,,,False
Kennebec,Readfield,1919,True,Baldwin,baldwin,,,,,False
Kennebec,Readfield,1919,True,Ben Davis,ben davis,,,,,False
Kennebec,Readfield,1919,True,Black Oxford,black oxford,,,,,False
Kennebec,Readfield,1919,True,Fameuse,fameuse,,,,,False
Kennebec,Readfield,1919,True,Gano,gano,,,,,False
Kennebec,Readfield,1919,True,Garden Royal,garden royal,,,,,False
Kennebec,Readfield,1919,True,Golden Russet,golden russet,,,,,False
Kennebec,Readfield,1919,True,Gravenstein,gravenstein,,,,,False
Kennebec,Readfield,1919,True,Harvey Greening,harvey greening,Harvey,harvey,,,False
Kennebec,Readfield,1919,True,Hubbardston Nonesuch,hubbardston nonesuch,Hubardson Nonesuch,hubardson nonesuch,,,False
Kennebec,Readfield,1919,True,King of Tompkins,king of tompkins,,,,,False
Kennebec,Readfield,1919,True,Maiden's Blush,maiden's blush,,,,,False
Kennebec,Readfield,1919,True,McIntosh Red,mcintosh red,,,,,False
Kennebec,Readfield,1919,True,Nodhead,nodhead,Jewetts Fine Red,jewetts fine red,,,False
Kennebec,Readfield,1919,True,Northern Spy,northern spy,,,,,False
Kennebec,Readfield,1919,True,Pewaukee,pewaukee,,,,,False
Kennebec,Readfield,1919,True,Porter,porter,,,,,False
Kennebec,Readfield,1919,True,Pound Sweet,pound sweet,,,,,False
Kennebec,Readfield,1919,True,Rhode Island Greening,rhode island greening,,,,,False
Kennebec,Readfield,1919,True,Roxbury Russet,roxbury russet,,,,,False
Kennebec,Readfield,1919,True,Sour Crab,sour crab,,,,,False
Kennebec,Readfield,1919,True,Spitzenburg,spitzenburg,Spitzenburgh,spitzenburgh,,,False
Kennebec,Readfield,1919,True,Stark,stark,,,,,False
Kennebec,Readfield,1919,True,Talman's Sweet,talman's sweet,"Tallman Sweet, Tollman Sweet","tallman sweet, tollman sweet",,,False
Kennebec,Readfield,1919,True,Twenty Ounce,twenty ounce,,,,,False
Kennebec,Readfield,1919,True,Wagener,wagener,Wagner,wagner,,,False
Kennebec,Readfield,1919,True,Wealthy,wealthy,,,,,False
Kennebec,Readfield,1919,True,Yellow Bellflower,yellow bellflower,Bellflower,bellflower,,,False
Kennebec,Readfield,1920,False,(Pear) Beurre d'Anjou,beurre d'anjou,,,,,False
Kennebec,Readfield,1920,False,(Pear) Clairgeau,clairgeau,,,,,False
Kennebec,Readfield,1920,False,(Pear) Dutchess,dutchess,,,,,False
Kennebec,Readfield,1920,False,(Pear) Lawrence,lawrence,,,,,False
Kennebec,Readfield,1920,False,(Pear) Seckel,seckel,"(Pear) Sickel, Sickle","(pear) sickel, sickle",,,False
Kennebec,Readfield,1920,False,(Pear) Sheldon,sheldon,(Pear) Shelden,(pear) shelden,,,False
Kennebec,Readfield,1920,True,Baldwin,baldwin,,,,,False
Kennebec,Readfield,1920,True,Ben Davis,ben davis,,,,,False
Kennebec,Readfield,1920,True,Black Oxford,black oxford,,,,,False
Kennebec,Readfield,1920,True,Golden Russet,golden russet,,,,,False
Kennebec,Readfield,1920,True,Gravenstein,gravenstein,,,,,False
Kennebec,Readfield,1920,True,Harvey Greening,harvey greening,Harvey,harvey,,,False
Kennebec,Readfield,1920,True,King of Tompkins,king of tompkins,,,,,False
Kennebec,Readfield,1920,True,Maiden's Blush,maiden's blush,,,,,False
Kennebec,Readfield,1920,True,McIntosh Red,mcintosh red,,,,,False
Kennebec,Readfield,1920,True,Nodhead,nodhead,Jewetts Fine Red,jewetts fine red,,,False
Kennebec,Readfield,1920,True,Northern Spy,northern spy,,,,,False
Kennebec,Readfield,1920,True,Porter,porter,,,,,False
Kennebec,Readfield,1920,True,Roxbury Russet,roxbury russet,,,,,False
Kennebec,Readfield,1920,True,Wagener,wagener,Wagner,wagner,,,False
Kennebec,Readfield,1920,True,Wealthy,wealthy,,,,,False
Kennebec,Readfield,1920,True,Wolf River,wolf river,,,,,False
Kennebec,Readfield,1920,True,Yellow Bellflower,yellow bellflower,Bellflower,bellflower,,,False
Kennebec,Readfield,1921,True,Alexander,alexander,,,,,False
Kennebec,Readfield,1921,True,Baldwin,baldwin,,,,,False
Kennebec,Readfield,1921,True,Banana,banana,,,,,False
Kennebec,Readfield,1921,True,Ben Davis,ben davis,,,,,False
Kennebec,Readfield,1921,True,Black Oxford,black oxford,,,,,False
Kennebec,Readfield,1921,True,Fameuse,fameuse,,,,,False
Kennebec,Readfield,1921,True,Gravenstein,gravenstein,,,,,False
Kennebec,Readfield,1921,True,Harvey Greening,harvey greening,Harvey,harvey,,,False
Kennebec,Readfield,1921,True,Hubbardston Nonesuch,hubbardston nonesuch,Hubardson Nonesuch,hubardson nonesuch,,,False
